open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1710910680000,31.398,31.550,31.381,31.539,726.9,1710910739999,22876.8086,302,514.3,16186.4983,0
1710910740000,31.545,31.551,31.431,31.460,1927.2,1710910799999,60730.1695,355,614.5,19366.5519,0
1710910800000,31.451,31.552,31.419,31.541,982.9,1710910859999,30947.0646,391,701.9,22105.9864,0
1710910860000,31.546,31.550,31.425,31.489,2878.8,1710910919999,90660.7547,574,977.4,30788.6227,0
1710910920000,31.481,31.540,31.443,31.515,3271.0,1710910979999,102955.5116,584,2079.8,65448.2328,0
1710910980000,31.507,31.537,31.427,31.450,1437.3,1710911039999,45249.8734,372,448.1,14114.0201,0
1710911040000,31.448,31.448,31.245,31.290,1724.9,1710911099999,54039.0227,509,500.4,15683.0384,0
1710911100000,31.295,31.305,31.134,31.172,1702.4,1710911159999,53116.9757,493,746.6,23295.0527,0
1710911160000,31.167,31.194,31.058,31.128,2921.6,1710911219999,90947.4196,643,999.4,31116.6824,0
1710911220000,31.132,31.195,31.051,31.091,2419.5,1710911279999,75255.2287,542,917.1,28532.6079,0
1710911280000,31.080,31.080,30.923,30.940,5756.4,1710911339999,178415.9251,726,2458.8,76195.1339,0
1710911340000,30.935,31.001,30.923,30.939,1296.3,1710911399999,40123.3367,490,644.9,19961.2132,0
1710911400000,30.937,31.036,30.927,30.993,3658.1,1710911459999,113350.8511,640,2617.9,81124.8309,0
1710911460000,30.991,30.997,30.810,30.842,5522.3,1710911519999,170457.6851,995,2018.9,62298.2321,0
1710911520000,30.848,30.863,30.700,30.766,3965.7,1710911579999,122066.9234,1034,1744.7,53685.7078,0
1710911580000,30.766,30.889,30.713,30.842,2106.8,1710911639999,64877.6881,621,1188.7,36614.2005,0
1710911640000,30.835,30.910,30.720,30.908,2176.7,1710911699999,67072.8779,685,1141.3,35201.9556,0
1710911700000,30.906,30.992,30.852,30.902,2079.5,1710911759999,64312.2549,653,898.3,27773.5033,0
1710911760000,30.910,30.913,30.745,30.769,2127.1,1710911819999,65577.3067,605,1038.3,32003.6240,0
1710911820000,30.769,30.840,30.726,30.796,2200.4,1710911879999,67733.4128,508,1122.8,34566.1508,0
1710911880000,30.799,30.831,30.743,30.826,1068.4,1710911939999,32892.2745,382,687.6,21172.4677,0
1710911940000,30.833,31.005,30.828,30.957,3265.8,1710911999999,101053.3894,963,2537.9,78539.7770,0
1710912000000,30.957,31.026,30.870,30.886,1545.3,1710912059999,47862.2983,575,956.9,29647.9853,0
1710912060000,30.886,30.904,30.797,30.820,827.1,1710912119999,25508.2237,332,305.9,9437.0019,0
1710912120000,30.814,30.818,30.701,30.719,2482.6,1710912179999,76321.4630,479,670.0,20605.9467,0
1710912180000,30.719,30.734,30.552,30.591,4430.5,1710912239999,135656.9369,895,1600.0,49008.3617,0
1710912240000,30.609,30.673,30.548,30.649,2628.6,1710912299999,80446.2301,826,1299.0,39766.4788,0
1710912300000,30.633,30.678,30.500,30.517,2928.3,1710912359999,89530.8547,759,1421.4,43463.4314,0
1710912360000,30.520,30.572,30.435,30.552,8397.5,1710912419999,256166.2744,1315,4080.1,124517.5448,0
1710912420000,30.542,30.671,30.513,30.626,4147.0,1710912479999,126968.6653,1135,2783.0,85246.6575,0
1710912480000,30.629,30.787,30.586,30.635,9920.3,1710912539999,304467.6569,2139,7434.6,228178.8295,0
1710912540000,30.638,30.697,30.559,30.674,2743.6,1710912599999,84011.5473,749,1117.5,34220.0164,0
1710912600000,30.671,30.779,30.643,30.660,2460.6,1710912659999,75554.5490,760,1380.1,42375.4927,0
1710912660000,30.654,30.719,30.598,30.636,3385.8,1710912719999,103781.4469,767,2095.5,64232.2108,0
1710912720000,30.632,30.705,30.568,30.585,2195.9,1710912779999,67271.6223,700,1161.2,35593.0325,0
1710912780000,30.592,30.676,30.473,30.666,3600.9,1710912839999,110098.8658,1116,1161.2,35502.3175,0
1710912840000,30.672,30.911,30.670,30.893,1586.7,1710912899999,48825.8159,1000,1031.2,31743.3279,0
1710912900000,30.897,30.927,30.852,30.884,1853.7,1710912959999,57240.5878,542,1032.9,31894.4123,0
1710912960000,30.889,30.900,30.703,30.875,2401.2,1710913019999,73926.9070,717,1426.6,43897.2916,0
1710913020000,30.874,31.091,30.858,31.085,1887.0,1710913079999,58482.3032,715,1051.0,32582.3455,0
1710913080000,31.085,31.101,30.996,31.017,1561.5,1710913139999,48466.0265,518,605.0,18781.9112,0
1710913140000,31.014,31.059,30.984,31.043,1133.2,1710913199999,35147.7239,432,561.8,17429.5600,0
1710913200000,31.037,31.109,31.007,31.061,1175.4,1710913259999,36513.8991,483,649.0,20165.4117,0
1710913260000,31.056,31.094,30.980,31.000,2138.2,1710913319999,66368.5725,453,1389.0,43115.8811,0
1710913320000,30.997,31.084,30.939,31.036,1443.9,1710913379999,44765.3589,407,883.3,27373.9388,0
1710913380000,31.039,31.108,31.013,31.076,1294.4,1710913439999,40208.6533,400,772.9,24003.4620,0
1710913440000,31.084,31.144,31.025,31.139,1097.8,1710913499999,34137.2073,363,481.8,14980.6271,0
1710913500000,31.137,31.170,30.993,31.018,1378.5,1710913559999,42841.4352,626,472.0,14676.3702,0
1710913560000,31.023,31.065,30.885,30.927,3040.3,1710913619999,94171.0172,653,1791.9,55482.3278,0
1710913620000,30.929,30.985,30.852,30.931,2449.9,1710913679999,75716.5037,711,584.9,18084.3705,0
1710913680000,30.932,31.131,30.932,31.099,1190.7,1710913739999,36974.2339,545,671.1,20831.1469,0
1710913740000,31.101,31.172,31.095,31.167,1168.2,1710913799999,36371.0763,404,642.1,19992.6019,0
1710913800000,31.164,31.259,31.110,31.247,2128.5,1710913859999,66344.9574,683,1294.9,40371.6128,0
1710913860000,31.246,31.323,31.243,31.284,2761.8,1710913919999,86376.1429,669,1867.2,58388.1577,0
1710913920000,31.284,31.303,31.196,31.257,1827.1,1710913979999,57104.2087,526,840.7,26277.8236,0
1710913980000,31.255,31.439,31.238,31.391,1720.1,1710914039999,53921.6212,497,991.9,31072.7800,0
1710914040000,31.388,31.418,31.302,31.346,624.9,1710914099999,19590.7111,327,279.1,8752.3295,0
1710914100000,31.344,31.454,31.304,31.399,1286.7,1710914159999,40359.6975,386,520.9,16335.5955,0
1710914160000,31.398,31.598,31.334,31.576,2530.0,1710914219999,79486.3953,662,1765.4,55482.6084,0
1710914220000,31.588,31.658,31.442,31.498,7119.2,1710914279999,224785.9929,1273,4113.9,129935.2444,0
1710914280000,31.519,31.682,31.501,31.547,5193.0,1710914339999,164177.9567,990,3875.0,122531.4934,0
1710914340000,31.555,31.586,31.430,31.434,3039.8,1710914399999,95755.0552,699,1671.0,52652.8297,0
1710914400000,31.428,31.483,31.362,31.455,1568.7,1710914459999,49278.6770,429,1102.6,34637.2669,0
1710914460000,31.454,31.494,31.404,31.419,1199.2,1710914519999,37701.6369,285,857.5,26956.4361,0
1710914520000,31.415,31.523,31.386,31.486,3037.7,1710914579999,95581.9766,539,2234.9,70327.8096,0
1710914580000,31.485,31.507,31.352,31.358,1481.4,1710914639999,46584.4295,465,735.2,23129.7812,0
1710914640000,31.352,31.381,31.233,31.267,2313.2,1710914699999,72396.3267,662,703.2,22009.9344,0
1710914700000,31.268,31.442,31.243,31.440,1418.5,1710914759999,44467.5044,445,709.8,22239.7250,0
1710914760000,31.446,31.547,31.416,31.495,2932.9,1710914819999,92302.3420,741,2302.2,72451.0006,0
1710914820000,31.488,31.492,31.397,31.418,889.4,1710914879999,27958.7076,390,451.4,14191.6719,0
1710914880000,31.423,31.571,31.410,31.515,2138.1,1710914939999,67361.3049,545,1200.0,37805.0916,0
1710914940000,31.527,31.661,31.486,31.651,1406.6,1710914999999,44397.0588,375,560.2,17686.6470,0
1710915000000,31.648,31.774,31.616,31.654,2244.7,1710915059999,71149.3278,610,1131.2,35858.8225,0
1710915060000,31.656,31.815,31.656,31.808,1708.7,1710915119999,54261.5853,380,892.8,28341.8399,0
1710915120000,31.805,31.869,31.776,31.837,3373.7,1710915179999,107351.1641,605,1364.8,43418.5692,0
1710915180000,31.836,32.626,31.826,32.448,25036.1,1710915239999,810061.2432,3757,15884.2,513473.4699,0
1710915240000,32.452,32.550,32.356,32.361,10825.8,1710915299999,351308.0271,1866,4865.2,157938.7812,0
1710915300000,32.351,32.427,32.222,32.296,7625.1,1710915359999,246341.9945,1469,4462.5,144205.2246,0
1710915360000,32.287,32.315,32.067,32.075,6089.9,1710915419999,195909.7627,1061,3066.7,98624.6310,0
1710915420000,32.079,32.089,31.895,31.899,3692.5,1710915479999,118151.7092,915,1287.6,41192.3800,0
1710915480000,31.896,32.140,31.894,32.098,3434.5,1710915539999,110000.5303,1059,2209.0,70757.6798,0
1710915540000,32.106,32.154,32.015,32.037,1683.8,1710915599999,54013.5790,593,555.7,17830.3566,0
1710915600000,32.035,32.258,32.030,32.198,2135.8,1710915659999,68707.0879,737,801.1,25762.5171,0
1710915660000,32.195,32.324,32.110,32.191,4464.6,1710915719999,143670.2213,1025,2466.8,79385.6166,0
1710915720000,32.193,32.238,32.119,32.144,2676.4,1710915779999,86086.2542,541,1086.9,34948.2672,0
1710915780000,32.138,32.209,32.110,32.142,1927.2,1710915839999,61960.7234,535,918.1,29509.5989,0
1710915840000,32.152,32.237,32.098,32.098,1777.2,1710915899999,57164.7900,490,727.8,23416.8661,0
1710915900000,32.096,32.226,32.083,32.208,1426.2,1710915959999,45859.0964,505,619.6,19925.7374,0
1710915960000,32.211,32.415,32.211,32.243,2671.0,1710916019999,86239.6227,660,1504.9,48578.8641,0
1710916020000,32.246,32.475,32.246,32.432,2082.1,1710916079999,67464.6247,560,1101.0,35676.6600,0
1710916080000,32.431,32.451,32.340,32.421,1752.8,1710916139999,56782.1159,465,491.3,15920.0141,0
1710916140000,32.424,32.535,32.383,32.499,1283.9,1710916199999,41674.2353,414,790.6,25671.6258,0
1710916200000,32.501,32.538,32.349,32.425,2555.1,1710916259999,82866.6810,677,792.4,25688.8356,0
1710916260000,32.430,32.486,32.242,32.298,3528.0,1710916319999,114186.1243,842,1730.0,55992.6280,0
1710916320000,32.306,32.357,32.230,32.344,2755.5,1710916379999,88984.3485,772,989.4,31965.5254,0
1710916380000,32.342,32.373,32.185,32.189,4076.5,1710916439999,131566.2884,774,1406.7,45388.1757,0
1710916440000,32.188,32.237,32.135,32.149,2401.9,1710916499999,77318.0505,617,1168.8,37626.4811,0
1710916500000,32.145,32.145,32.045,32.063,2946.4,1710916559999,94535.9592,727,1397.2,44837.6793,0
1710916560000,32.061,32.125,31.956,32.125,7271.8,1710916619999,233101.6857,960,5996.0,192249.4546,0
1710916620000,32.128,32.303,32.077,32.147,6412.5,1710916679999,206354.6750,1168,4374.2,140798.3465,0
1710916680000,32.147,32.157,32.044,32.094,3236.3,1710916739999,103860.6547,728,1313.5,42146.0553,0
1710916740000,32.097,32.266,32.028,32.244,2067.8,1710916799999,66511.3522,569,1239.1,39860.0789,0
1710916800000,32.246,32.586,32.227,32.432,3973.4,1710916859999,128990.9377,952,2608.1,84677.5161,0
1710916860000,32.430,32.502,32.293,32.423,5485.4,1710916919999,177653.2225,1068,3319.1,107510.1558,0
1710916920000,32.423,32.517,32.412,32.463,1463.1,1710916979999,47502.2272,457,660.9,21458.3724,0
1710916980000,32.466,32.502,32.378,32.415,741.8,1710917039999,24057.9053,207,301.0,9758.4845,0
1710917040000,32.423,32.435,32.267,32.285,4466.4,1710917099999,144552.2180,633,1005.2,32534.8692,0
1710917100000,32.287,32.327,32.227,32.275,1602.2,1710917159999,51717.2183,428,552.2,17821.2715,0
1710917160000,32.273,32.345,32.232,32.232,1390.2,1710917219999,44893.2946,376,524.3,16926.1941,0
1710917220000,32.226,32.228,32.073,32.106,3231.7,1710917279999,103987.5603,539,1119.8,36029.4594,0
1710917280000,32.104,32.173,32.076,32.149,863.6,1710917339999,27731.6050,348,607.8,19522.8751,0
1710917340000,32.143,32.316,32.137,32.295,6185.1,1710917399999,199547.9507,734,4737.7,152873.0619,0
1710917400000,32.290,32.441,32.290,32.417,1633.8,1710917459999,52871.0472,488,1077.8,34878.7052,0
1710917460000,32.416,32.432,32.323,32.328,3946.0,1710917519999,127709.3150,565,1748.9,56589.2513,0
1710917520000,32.325,32.423,32.305,32.391,819.9,1710917579999,26546.1391,273,536.3,17363.0735,0
1710917580000,32.393,32.405,32.261,32.321,653.3,1710917639999,21119.4123,303,180.3,5829.2897,0
1710917640000,32.316,32.334,32.200,32.241,1076.8,1710917699999,34741.0342,265,401.8,12964.5683,0
1710917700000,32.245,32.285,32.228,32.265,1390.6,1710917759999,44846.3120,282,240.2,7745.6716,0
1710917760000,32.265,32.278,32.174,32.229,2745.6,1710917819999,88468.7599,403,1721.8,55484.9297,0
1710917820000,32.224,32.236,32.138,32.154,840.6,1710917879999,27056.8204,362,353.2,11364.9130,0
1710917880000,32.155,32.180,32.075,32.156,1802.7,1710917939999,57891.8450,344,752.3,24164.0692,0
1710917940000,32.159,32.221,32.147,32.221,239.1,1710917999999,7693.3896,175,143.2,4608.2765,0
1710918000000,32.220,32.228,32.100,32.100,1147.3,1710918059999,36886.2931,506,238.7,7678.8624,0
1710918060000,32.100,32.126,32.015,32.042,2142.2,1710918119999,68660.5197,457,918.0,29418.3934,0
1710918120000,32.048,32.096,31.995,32.096,1918.3,1710918179999,61430.3868,591,635.0,20338.9789,0
1710918180000,32.093,32.183,32.070,32.075,1935.1,1710918239999,62178.2025,364,423.6,13600.1131,0
1710918240000,32.068,32.174,32.031,32.174,1187.0,1710918299999,38106.5900,345,795.3,25534.6534,0
1710918300000,32.182,32.362,32.148,32.335,1167.1,1710918359999,37629.8044,432,705.1,22740.4988,0
1710918360000,32.332,32.399,32.204,32.280,3074.3,1710918419999,99277.8485,698,1882.3,60762.1451,0
1710918420000,32.280,32.453,32.280,32.431,1770.6,1710918479999,57319.8155,536,1404.3,45464.5293,0
1710918480000,32.429,32.438,32.352,32.428,1346.7,1710918539999,43641.2163,411,674.1,21849.4747,0
1710918540000,32.428,32.443,32.235,32.235,1635.3,1710918599999,52858.8670,416,836.7,27032.3363,0
1710918600000,32.244,32.246,32.185,32.212,638.1,1710918659999,20557.1259,289,336.2,10831.3466,0
1710918660000,32.217,32.238,32.168,32.229,1599.4,1710918719999,51497.3344,299,971.2,31275.6186,0
1710918720000,32.226,32.250,32.158,32.218,1196.8,1710918779999,38530.9141,260,690.6,22232.1987,0
1710918780000,32.216,32.310,32.203,32.275,1033.0,1710918839999,33324.7217,282,668.4,21565.5427,0
1710918840000,32.270,32.291,32.212,32.291,779.5,1710918899999,25140.0144,215,577.8,18636.5469,0
1710918900000,32.293,32.297,32.091,32.100,6398.1,1710918959999,205698.7945,1043,3361.5,108111.7554,0
1710918960000,32.094,32.138,32.022,32.134,1903.4,1710919019999,61027.1437,453,1158.5,37146.0226,0
1710919020000,32.132,32.275,32.115,32.258,910.1,1710919079999,29300.8571,300,687.5,22139.0945,0
1710919080000,32.259,32.291,32.234,32.264,528.2,1710919139999,17040.6199,245,206.9,6676.0247,0
1710919140000,32.270,32.319,32.263,32.287,1098.4,1710919199999,35461.0372,265,383.2,12373.6664,0
1710919200000,32.281,32.309,32.229,32.254,904.5,1710919259999,29183.5482,286,333.7,10767.1572,0
1710919260000,32.251,32.259,32.112,32.113,2197.8,1710919319999,70716.9231,452,1106.5,35608.8253,0
1710919320000,32.115,32.210,32.070,32.206,1907.3,1710919379999,61318.8029,413,1092.6,35136.7338,0
1710919380000,32.208,32.269,32.199,32.264,1600.3,1710919439999,51571.1797,232,698.1,22499.4688,0
1710919440000,32.261,32.322,32.233,32.233,1626.2,1710919499999,52470.4040,349,902.7,29129.2690,0
1710919500000,32.232,32.357,32.231,32.341,1408.0,1710919559999,45490.7134,305,745.4,24082.9826,0
1710919560000,32.348,32.418,32.301,32.313,2331.7,1710919619999,75428.3231,460,1371.7,44377.5931,0
1710919620000,32.316,32.415,32.304,32.376,2032.7,1710919679999,65789.8882,381,874.1,28286.9245,0
1710919680000,32.380,32.548,32.380,32.536,1661.5,1710919739999,53954.6577,566,1045.1,33936.8357,0
1710919740000,32.539,32.615,32.490,32.502,5027.9,1710919799999,163717.1389,894,2641.8,86044.7605,0
1710919800000,32.504,32.505,32.386,32.433,2862.7,1710919859999,92891.0325,586,1462.9,47465.1397,0
1710919860000,32.428,32.428,32.266,32.342,2139.9,1710919919999,69225.4288,479,1369.6,44309.1836,0
1710919920000,32.343,32.398,32.270,32.361,2442.5,1710919979999,78973.1759,454,1393.6,45072.1628,0
1710919980000,32.365,32.437,32.334,32.354,4982.1,1710920039999,161228.5695,758,1798.4,58205.3908,0
1710920040000,32.353,32.356,32.160,32.177,6095.8,1710920099999,196490.3069,934,1967.9,63409.2419,0
1710920100000,32.173,32.358,32.158,32.328,2983.3,1710920159999,96240.6256,678,2350.7,75846.7099,0
1710920160000,32.328,32.350,32.242,32.344,2769.9,1710920219999,89434.9674,678,1397.9,45132.2513,0
1710920220000,32.348,32.351,32.248,32.294,2260.5,1710920279999,73059.0339,505,1325.8,42857.0351,0
1710920280000,32.295,32.418,32.220,32.396,1947.7,1710920339999,62949.0941,515,949.3,30686.9851,0
1710920340000,32.407,32.524,32.398,32.435,3199.0,1710920399999,103885.0598,597,2129.2,69147.5177,0
1710920400000,32.430,32.527,32.420,32.465,2082.9,1710920459999,67628.4996,510,747.8,24278.1084,0
1710920460000,32.468,32.555,32.386,32.497,6179.5,1710920519999,200700.2531,867,3500.3,113681.2259,0
1710920520000,32.490,32.630,32.466,32.595,1952.7,1710920579999,63621.0753,465,1020.5,33252.3040,0
1710920580000,32.598,32.740,32.595,32.738,1457.8,1710920639999,47641.2982,410,1076.8,35189.2916,0
1710920640000,32.733,32.768,32.706,32.710,1215.6,1710920699999,39799.0565,283,696.5,22803.8700,0
1710920700000,32.707,32.712,32.594,32.594,1270.0,1710920759999,41493.4645,424,446.2,14583.6995,0
1710920760000,32.592,32.592,32.359,32.390,2950.3,1710920819999,95731.6415,746,1184.4,38424.8583,0
1710920820000,32.378,32.419,32.320,32.386,2247.4,1710920879999,72750.8188,500,1403.8,45445.3380,0
1710920880000,32.389,32.507,32.386,32.473,1468.0,1710920939999,47631.8292,373,878.8,28505.8039,0
1710920940000,32.478,32.512,32.458,32.512,898.1,1710920999999,29172.0853,232,578.1,18777.8615,0
1710921000000,32.514,32.542,32.470,32.531,810.3,1710921059999,26336.5281,255,280.7,9125.4250,0
1710921060000,32.531,32.640,32.515,32.539,1694.4,1710921119999,55166.2713,387,1168.7,38047.1553,0
1710921120000,32.537,32.622,32.473,32.622,1213.0,1710921179999,39457.1347,348,643.0,20919.3745,0
1710921180000,32.620,32.678,32.568,32.589,3733.7,1710921239999,121744.5757,671,1110.0,36189.5613,0
1710921240000,32.581,32.596,32.500,32.512,1116.3,1710921299999,36326.6150,245,455.1,14815.4759,0
1710921300000,32.516,32.600,32.509,32.599,1025.3,1710921359999,33368.7986,330,669.8,21802.5595,0
1710921360000,32.599,32.626,32.503,32.542,2501.2,1710921419999,81428.5391,635,1414.8,46064.2274,0
1710921420000,32.541,32.618,32.522,32.571,1096.6,1710921479999,35716.3061,446,675.2,21996.4876,0
1710921480000,32.569,32.585,32.505,32.571,1318.7,1710921539999,42915.8050,391,649.4,21133.8951,0
1710921540000,32.572,32.605,32.506,32.563,813.2,1710921599999,26475.6320,337,459.0,14943.3499,0
1710921600000,32.557,32.601,32.430,32.443,1456.7,1710921659999,47384.5563,523,575.4,18719.8496,0
1710921660000,32.451,32.461,32.407,32.424,1227.0,1710921719999,39787.1402,395,491.0,15919.9022,0
1710921720000,32.421,32.422,32.310,32.408,4751.7,1710921779999,153700.0656,632,1437.2,46484.7559,0
1710921780000,32.408,32.500,32.385,32.410,2250.8,1710921839999,73080.4170,553,1337.3,43428.5629,0
1710921840000,32.411,32.418,32.323,32.358,1246.4,1710921899999,40338.0969,392,512.3,16581.4179,0
1710921900000,32.361,32.371,32.315,32.321,715.4,1710921959999,23139.2916,275,315.3,10198.8355,0
1710921960000,32.322,32.391,32.314,32.384,601.6,1710922019999,19459.8873,275,392.3,12691.3727,0
1710922020000,32.390,32.486,32.389,32.415,1578.1,1710922079999,51180.9858,401,746.4,24202.2137,0
1710922080000,32.416,32.483,32.411,32.480,552.2,1710922139999,17917.4802,226,343.7,11151.9567,0
1710922140000,32.478,32.599,32.478,32.543,1250.4,1710922199999,40722.1950,315,861.6,28061.8842,0
1710922200000,32.545,32.725,32.545,32.719,10470.9,1710922259999,342184.4183,821,7196.8,235132.9898,0
1710922260000,32.723,32.872,32.721,32.852,1571.2,1710922319999,51520.5511,664,951.1,31190.5834,0
1710922320000,32.852,32.862,32.733,32.860,3246.3,1710922379999,106480.7121,832,2353.7,77198.7214,0
1710922380000,32.861,32.917,32.784,32.851,5942.5,1710922439999,195208.6631,1072,2662.4,87461.9098,0
1710922440000,32.850,32.866,32.769,32.801,1021.3,1710922499999,33505.2211,413,586.1,19230.6510,0
1710922500000,32.800,32.858,32.684,32.743,6508.1,1710922559999,213189.7231,850,2936.6,96204.3954,0
1710922560000,32.742,32.742,32.613,32.725,1929.7,1710922619999,63046.9282,465,1164.9,38057.6675,0
1710922620000,32.723,32.960,32.714,32.908,1093.5,1710922679999,35947.1017,411,619.1,20353.2107,0
1710922680000,32.906,32.906,32.762,32.762,817.5,1710922739999,26848.5637,332,437.3,14363.6767,0
1710922740000,32.760,32.837,32.732,32.804,745.1,1710922799999,24415.9595,342,421.7,13823.8532,0
1710922800000,32.808,32.821,32.740,32.761,2554.7,1710922859999,83706.8306,561,1129.6,37006.0854,0
1710922860000,32.764,32.812,32.630,32.690,2610.2,1710922919999,85431.7917,626,1230.3,40281.5651,0
1710922920000,32.693,32.766,32.687,32.738,1466.3,1710922979999,47963.5905,331,982.6,32139.3418,0
1710922980000,32.740,32.740,32.661,32.697,979.8,1710923039999,32025.9879,296,337.6,11035.4841,0
1710923040000,32.699,32.758,32.632,32.686,1354.3,1710923099999,44277.5343,439,843.8,27592.7327,0
1710923100000,32.687,32.705,32.615,32.654,818.7,1710923159999,26734.2453,270,483.6,15790.4996,0
1710923160000,32.652,32.694,32.627,32.648,918.2,1710923219999,29981.7629,246,327.7,10701.1076,0
1710923220000,32.650,32.759,32.645,32.740,401.9,1710923279999,13137.6601,189,217.9,7122.4620,0
1710923280000,32.742,32.784,32.712,32.715,1530.8,1710923339999,50128.6922,354,661.9,21684.3669,0
1710923340000,32.715,32.795,32.698,32.726,623.2,1710923399999,20417.9053,263,215.4,7057.6712,0
1710923400000,32.725,32.761,32.630,32.633,720.2,1710923459999,23557.4310,314,315.5,10321.1159,0
1710923460000,32.642,32.687,32.565,32.649,1892.6,1710923519999,61750.7976,467,948.9,30953.7915,0
1710923520000,32.647,32.704,32.588,32.698,1076.2,1710923579999,35117.4290,372,619.4,20209.7305,0
1710923580000,32.708,32.764,32.665,32.709,714.6,1710923639999,23383.7938,425,461.5,15103.4511,0
1710923640000,32.724,32.753,32.693,32.700,805.3,1710923699999,26348.2083,312,384.8,12592.8349,0
1710923700000,32.696,32.696,32.610,32.651,1038.6,1710923759999,33902.4247,396,597.4,19501.7440,0
1710923760000,32.649,32.654,32.528,32.594,3593.9,1710923819999,117010.7982,627,1262.6,41127.6374,0
1710923820000,32.588,32.633,32.500,32.554,2204.8,1710923879999,71754.3364,679,909.3,29604.7876,0
1710923880000,32.546,32.555,32.498,32.519,651.7,1710923939999,21193.8021,297,334.1,10866.8963,0
1710923940000,32.519,32.598,32.497,32.574,1099.8,1710923999999,35801.7322,456,801.9,26108.8913,0
1710924000000,32.590,32.597,32.437,32.437,1321.5,1710924059999,42977.5435,565,331.4,10782.3570,0
1710924060000,32.455,32.479,32.410,32.446,1405.7,1710924119999,45599.3021,556,472.7,15338.7768,0
1710924120000,32.453,32.540,32.444,32.500,987.6,1710924179999,32107.0934,334,634.6,20635.6411,0
1710924180000,32.490,32.563,32.447,32.485,2296.4,1710924239999,74659.6540,463,916.7,29804.2395,0
1710924240000,32.488,32.609,32.486,32.601,807.4,1710924299999,26291.9162,337,473.3,15415.3972,0
1710924300000,32.593,32.650,32.541,32.566,1496.1,1710924359999,48743.4748,369,632.6,20616.9430,0
1710924360000,32.568,32.596,32.515,32.596,900.8,1710924419999,29322.6423,284,434.3,14137.5756,0
1710924420000,32.599,32.743,32.578,32.728,1153.0,1710924479999,37615.6950,376,746.8,24363.1746,0
1710924480000,32.735,32.846,32.707,32.814,1473.8,1710924539999,48307.4283,489,436.6,14314.6751,0
1710924540000,32.818,32.818,32.675,32.706,2796.0,1710924599999,91460.8548,517,566.9,18546.7674,0
1710924600000,32.706,32.761,32.671,32.747,669.8,1710924659999,21906.2693,311,343.3,11230.2815,0
1710924660000,32.747,32.747,32.614,32.640,1573.5,1710924719999,51419.7462,419,887.1,28989.7774,0
1710924720000,32.640,32.654,32.568,32.596,729.3,1710924779999,23784.7008,341,234.2,7635.8108,0
1710924780000,32.596,32.628,32.548,32.622,1028.9,1710924839999,33535.4574,336,466.8,15214.3325,0
1710924840000,32.619,32.647,32.529,32.647,969.3,1710924899999,31586.5040,351,552.1,17994.2242,0
1710924900000,32.647,32.647,32.524,32.556,849.9,1710924959999,27687.6713,406,367.5,11968.8019,0
1710924960000,32.556,32.558,32.398,32.439,4605.9,1710925019999,149478.5910,748,1203.7,39060.8299,0
1710925020000,32.445,32.503,32.364,32.400,4797.6,1710925079999,155440.3187,910,1751.9,56796.5454,0
1710925080000,32.406,32.508,32.389,32.442,842.9,1710925139999,27352.3932,404,400.7,13000.5459,0
1710925140000,32.434,32.440,32.369,32.400,354.6,1710925199999,11491.4777,240,85.1,2758.8158,0
1710925200000,32.397,32.509,32.366,32.468,1167.3,1710925259999,37855.7335,489,708.9,22997.6508,0
1710925260000,32.464,32.637,32.460,32.602,983.8,1710925319999,32039.9585,429,552.1,17981.6601,0
1710925320000,32.600,32.607,32.488,32.498,1808.1,1710925379999,58834.9512,479,1171.6,38123.6037,0
1710925380000,32.497,32.499,32.376,32.389,863.9,1710925439999,28012.7633,331,185.0,6001.6651,0
1710925440000,32.388,32.564,32.388,32.547,863.1,1710925499999,28044.0331,391,562.3,18265.6180,0
1710925500000,32.550,32.588,32.528,32.561,653.6,1710925559999,21280.7664,251,323.2,10524.1411,0
1710925560000,32.561,32.562,32.424,32.541,2551.6,1710925619999,82929.4396,530,1040.7,33810.4666,0
1710925620000,32.544,32.554,32.368,32.400,1052.3,1710925679999,34143.5974,424,333.1,10807.6631,0
1710925680000,32.400,32.463,32.322,32.449,1035.3,1710925739999,33518.2330,418,347.0,11235.8291,0
1710925740000,32.459,32.466,32.381,32.443,1490.6,1710925799999,48325.7806,388,404.2,13103.4660,0
1710925800000,32.444,32.444,32.292,32.309,1957.7,1710925859999,63327.8472,610,710.2,22978.8170,0
1710925860000,32.315,32.360,32.269,32.320,1228.0,1710925919999,39686.9514,457,414.0,13381.4884,0
1710925920000,32.319,32.362,32.271,32.362,552.5,1710925979999,17848.8205,255,290.3,9381.3271,0
1710925980000,32.358,32.362,32.220,32.302,1906.5,1710926039999,61518.8237,486,670.9,21650.0876,0
1710926040000,32.308,32.382,32.295,32.373,578.5,1710926099999,18703.7655,220,261.4,8452.1505,0
1710926100000,32.377,32.490,32.354,32.469,979.7,1710926159999,31759.7782,364,562.7,18236.7590,0
1710926160000,32.462,32.478,32.404,32.464,1545.5,1710926219999,50128.8510,345,982.7,31873.0136,0
1710926220000,32.465,32.591,32.451,32.550,1179.0,1710926279999,38353.9430,389,752.9,24489.0459,0
1710926280000,32.562,32.607,32.559,32.587,679.2,1710926339999,22131.9522,326,450.4,14677.2052,0
